Gender,Age,Occupation,Marital status,Monthly income,5:00 AM - 5:30 AM,5:30 AM - 6:00 AM,6:00 AM - 6:30 AM,6:30 AM - 7:00 AM,7:00 AM - 7:30 AM,7:30 AM - 8:00 AM,8:00 AM - 8:30 AM,8:30 AM - 9:00 AM,9:00 AM - 9:30 AM,9:30 AM - 10:00 AM,10:00 AM - 10:30 AM,10:30 AM - 11:00 AM,11:00 AM - 11:30 AM,11:30 AM - 12:00 PM,12:00 PM - 12:30 PM,12:30 PM - 1:00 PM,1:00 PM - 1:30 PM,1:30 PM - 2:00 PM,2:00 PM - 2:30 PM,2:30 PM - 3:00 PM,3:00 PM - 3:30 PM,3:30 PM - 4:00 PM,4:00 PM - 4:30 PM,4:30 PM - 5:00 PM,5:00 PM - 5:30 PM,5:30 PM - 6:00 PM,6:00 PM - 6:30 PM,6:30 PM - 7:00 PM,7:00 PM - 7:30 PM,7:30 PM - 8:00 PM,8:00 PM - 8:30 PM,8:30 PM - 9:00 PM,9:00 PM - 9:30 PM,9:30 PM - 10:00 PM,10:00 PM - 10:30 PM,10:30 PM - 11:00 PM,11:00 PM - 11:30 PM,11:30 PM - 12:00 AM,12:00 AM - 12:30 AM,12:30 AM - 1:00 AM,1:00 AM - 1:30 AM,1:30 AM - 2:00 AM,2:00 AM - 2:30 AM,2:30 AM - 3:00 AM,3:00 AM - 3:30 AM,3:30 AM - 4:00 AM,4:00 AM - 4:30 AM,4:30 AM - 5:00 AM
Male,24,Student,Single,150000,Sleeping,Sleeping,Sleeping,Housework,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Eating,Study,University Class,University Class,University Class,Travelling,Travelling,Sports,Sports,Sports,Sports,Entertainment,Study,Study,Study,Study,Study,Eating,Family Time,Reading or Writing,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,60000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Phone Calls,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Work,Eating,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Study,Study,Study,Study,Sports,Sports,Sports,Sports,Sports,Sports,Sports,Sports,Sports,Eating,Entertainment,Socializing,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,25,Student,Single,500000,Sleeping,Religion or Spiritual Activities,Study,Study,Study,Eating,University Class,University Class,University Class,University Class,Entertainment,Entertainment,Study,Study,Study,Study,Religion or Spiritual Activities,Eating,Socializing,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Exercise,Exercise,Exercise,Religion or Spiritual Activities,Study,Study,Study,Religion or Spiritual Activities,Eating,Socializing,Study,Study,Study,Study,Study,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,150000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Study,Eating,University Class,University Class,Reading or Writing,University Class,University Class,University Class,Sleeping,Sleeping,Eating,University Class,University Class,University Class,Entertainment,Entertainment,Sports,Sports,Religion or Spiritual Activities,Entertainment,Socializing,Socializing,Socializing,Socializing,Socializing,Study,Study,Study,Study,Study,Eating,Video Games,Video Games,Entertainment,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,22,Student,Single,100000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Housework,Housework,Housework,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Socializing,Socializing,Entertainment,Entertainment,Cooking,Cooking,Family Time,Family Time,Study,Study,Study,Study,Study,Study,Eating,Video Games,Video Games,Reading or Writing,Reading or Writing,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,200000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Eating,University Class,University Class,University Class,University Class,Socializing,Socializing,Work,Work,Work,Work,Work,Eating,University Class,University Class,University Class,Entertainment,Entertainment,Socializing,Eating,Phone Calls,Work,Work,Work,Work,Work,Work,Video Games,Eating,Study,Study,Socializing,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,10000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,Eating,Socializing,Socializing,Entertainment,Entertainment,Religion or Spiritual Activities,Family Time,Religion or Spiritual Activities,Socializing,Socializing,Study,Study,Study,Family Time,Eating,Religion or Spiritual Activities,Family Time,Family Time,Family Time,Personal Care,Study,Socializing,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,21,Student,Single,200000,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Eating,University Class,University Class,University Class,Work,Work,Work,Exercise,Exercise,Exercise,Exercise,Exercise,Personal Care,Entertainment,Entertainment,Cooking,Eating,Study,Study,Work,Work,Work,Work,Work,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,80000,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Eating,University Class,University Class,University Class,Work,Work,Work,Work,Entertainment,Eating,Socializing,Family Time,Family Time,Study,Study,Study,Cooking,Eating,Nightlife,Video Games,Entertainment,Entertainment,Study,Study,Study,Entertainment,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,300000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,Entertainment,Eating,Entertainment,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Travelling,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Video Games,Video Games,Video Games,Eating,Study,Reading or Writing,Entertainment,Entertainment,Work,Work,Study,Reading or Writing,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,75000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,University Class,University Class,University Class,University Class,Eating,Reading or Writing,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Personal Care,Exercise,Eating,Entertainment,Phone Calls,Study,Study,Study,Study,Study,Eating,Personal Care,Study,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,74000,Sleeping,Sleeping,Eating,Traveling,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Socializing,Socializing,Travelling,Travelling,Travelling,Sleeping,Sleeping,Exercise,Exercise,Entertainment,Video Games,Entertainment,Family Time,Family Time,Phone Calls,Reading or Writing,Reading or Writing,Eating,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Work,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Socializing,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Sleeping,Sleeping,Study,Study,Study,Study,Socializing,Eating,Socializing,Study,Study,Study,Study,Socializing,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Married,100000,Sleeping,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Study,Study,Study,Family Time,Religion or Spiritual Activities,Sports,Sports,Religion or Spiritual Activities,Eating,Study,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Study,Study,Eating,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,22,Student,Single,70000,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Exercise,Traveling,Study,Study,Eating,Personal Care,Socializing,University Class,University Class,University Class,University Class,Travelling,Housework,Personal Care,Eating,Sleeping,Work,Work,Religion or Spiritual Activities,Entertainment,Family Time,Family Time,Eating,Socializing,Socializing,Study,Study,Study,Study,Study,Eating,Religion or Spiritual Activities,Family Time,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,100000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Work,Work,Work,Work,Personal Care,Personal Care,Eating,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,25,Student,Single,30000,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Study,Study,University Class,University Class,University Class,University Class,Study,Study,Study,Study,Study,Study,Religion or Spiritual Activities,Eating,Study,Study,Religion or Spiritual Activities,University Class,University Class,University Class,Religion or Spiritual Activities,Study,Study,Study,Study,Study,Shopping,Eating,Entertainment,Entertainment,Socializing,Religion or Spiritual Activities,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,150000,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,University Class,University Class,Socializing,Travelling,Travelling,Personal Care,Eating,Sleeping,Sleeping,Sleeping,Family Time,Family Time,Study,Study,Study,Family Time,Eating,Entertainment,Entertainment,Entertainment,Personal Care,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,100000,Sleeping,Sleeping,Exercise,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Socializing,Socializing,Socializing,Eating,Personal Care,Entertainment,Entertainment,Entertainment,Entertainment,Study,Study,Study,Study,Study,Study,Family Time,Family Time,Study,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,24,Student,Single,200000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,University Class,University Class,University Class,University Class,Eating,Housework,Entertainment,University Class,University Class,Personal Care,Eating,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,Cooking,Entertainment,Entertainment,Study,Study,Exercise,Exercise,Eating,Eating,Socializing,Socializing,Nightlife,Nightlife,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,21,Student,Single,10000,Religion or Spiritual Activities,Study,Study,Study,Study,Study,University Class,University Class,University Class,University Class,University Class,Eating,University Class,University Class,Eating,Family Time,Entertainment,University Class,University Class,University Class,University Class,Socializing,University Class,Socializing,Sleeping,Study,Sleeping,Study,Study,Exercise,Eating,Study,Study,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities
Male,22,Student,Single,200000,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Traveling,University Class,University Class,University Class,University Class,University Class,Study,Study,Study,Study,University Class,University Class,University Class,Travelling,Travelling,Travelling,Personal Care,Personal Care,Personal Care,Personal Care,Entertainment,Entertainment,Eating,Eating,Study,Study,Study,Work,Work,Study,Housework,Eating,Personal Care,Personal Care,Personal Care,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,80000,Sleeping,Sleeping,Sleeping,Personal Care,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,University Class,University Class,University Class,Travelling,Travelling,Travelling,Personal Care,Entertainment,Work,Work,Entertainment,Nightlife,Nightlife,Nightlife,Family Time,Family Time,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,300000,Sleeping,Personal Care,Eating,Personal Care,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Socializing,Socializing,University Class,University Class,Travelling,Travelling,Personal Care,Eating,Sleeping,Sleeping,Sleeping,Family Time,Family Time,Family Time,Housework,Entertainment,Video Games,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,75000,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,University Class,University Class,Travelling,Personal Care,Personal Care,Eating,Socializing,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Eating,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,22,Student,Single,74000,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Housework,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,University Class,University Class,Eating,University Class,University Class,University Class,University Class,University Class,Socializing,Eating,Family Time,Video Games,Video Games,Family Time,Exercise,Exercise,Exercise,Exercise,Eating,Housework,Family Time,Eating,Eating,Entertainment,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities
Male,23,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Work,Eating,Traveling,Traveling,Reading or Writing,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Family Time,Socializing,Housework,Eating,Study,Study,Religion or Spiritual Activities,Work,Video Games,Video Games,Religion or Spiritual Activities,Study,Study,Video Games,Video Games,Entertainment,Eating,Personal Care,Housework,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,100000,Sleeping,Sleeping,Personal Care,Housework,Exercise,Religion or Spiritual Activities,Eating,Work,Work,Work,Work,Study,Phone Calls,Reading or Writing,Work,Study,Phone Calls,Work,Work,Work,Work,Work,Work,Work,Volunteering,Shopping,Study,Eating,Sports,Video Games,Study,Personal Care,Eating,Housework,Religion or Spiritual Activities,Family Time,Reading or Writing,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,25,Student,Single,70000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Personal Care,Eating,Sleeping,Sleeping,Exercise,Exercise,Exercise,Travelling,Religion or Spiritual Activities,Cooking,Family Time,Family Time,Study,Study,Study,Study,Religion or Spiritual Activities,Eating,Personal Care,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,100000,Religion or Spiritual Activities,Housework,Exercise,Exercise,Study,Study,Study,Study,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,Eating,University Class,University Class,University Class,Housework,Religion or Spiritual Activities,Family Time,Religion or Spiritual Activities,Study,Study,Study,Study,Religion or Spiritual Activities,Exercise,Exercise,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,30000,Sleeping,Sleeping,Sleeping,Exercise,Exercise,Study,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Personal Care,Personal Care,Sleeping,Sleeping,Sleeping,Sports,Sports,Sports,Study,Study,Study,Study,Study,Study,Study,Study,Eating,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
